IES,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url
03 I. Ribera Baixa ,5_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/6dfe7d2b-9efd-4c5f-87bb-baad5f4912d5,melodia 2,Karen,"5,63",FALSE,"STAY, The Kid LAROI & Justin Bieber",The Kid LAROI & Justin Bieber,Pop,https://www.shazam.com/track/552221348/stay,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/a8/3a/22/a83a22f7-af18-7ef6-a7de-74816c532a44/886449475421.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,5_4,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/7b020e70-7403-427d-8ed4-d33cb5d3dee3,melodia 2,Greta Valentina,"2,2",FALSE,"Valentina, 31 FAM",31 FAM,Hip-hop/Rap,https://www.shazam.com/track/448943664/valentina,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/ca/72/2d/ca722d0d-a094-9627-666c-4044c1942db2/8425845928913.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,5_5,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/dc8ff22f-e813-4c9f-bd82-79a823e58fda,melodia 2,dani givenchi,"4,78",FALSE,"GIVENCHY, Duki",Duki,Urbano latino,https://www.shazam.com/track/624131671/givenchy,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/91/c0/8a/91c08aaa-3b2a-2413-2b33-3531ae292cfa/196925462433.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,5_6,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/096d7606-2638-47da-8601-695c4019c347,melodia 2,lucas here with me,"3,56",FALSE,"Here With Me, d4vd",d4vd,Alternativa,https://www.shazam.com/track/624017472/here-with-me,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/90/ad/38/90ad385f-2dba-8046-99d0-3ee71df77297/22UM1IM07351.rgb.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,5_7,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/8dca6c5e-b7e4-44b1-922c-0bc0ca32f293,melodia 2,isabel myke towers,"1,59",FALSE,,,,,,
03 I. Ribera Baixa ,6_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/dc2f1c4d-f5c4-4919-83ff-0a2f22e20dfe,melodia 3,paula anuel aa,"1,85",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,6_2,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/9433dbe8-ec23-4633-b496-83a6daf51d1b,melodia 3,irati,"1,96",TRUE,,,,,,
03 I. Ribera Baixa ,6_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/de921441-b1ab-4ccf-be43-77512eff5277,melodia 3,derek Super Mario World RAP,"3,64",FALSE,"Super Mario World RAP, SinFoniaMissa",SinFoniaMissa,,https://www.shazam.com/track/638049962/super-mario-world-rap,,
03 I. Ribera Baixa ,6_4,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/b7df684e-8cac-4654-824e-a0f70a4dfcee,melodia 3,--- Tue Apr 25 2023,"0,98",TRUE,,,,,,
03 I. Ribera Baixa ,6_5,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/da9c3191-ffe3-41e2-bc10-bb2ee27279d3,melodia 3,lucia,"1,74",FALSE,,,,,,
03 I. Ribera Baixa ,6_6,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/77625e97-41af-4604-b9fc-0ae82d6a9f13,melodia 3,brian rvfv,"7,65",FALSE,"Prendio (Remix), Rvfv, Omar Montes & Daviles de Novelda","Rvfv, Omar Montes & Daviles de Novelda",Urbano latino,https://www.shazam.com/track/504799408/prendio-remix,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/bd/9f/eb/bd9feb76-8e8f-2d57-46ca-5d0b5b51e8aa/8429006683239.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,6_7,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/ed2618da-8f6a-41bb-b286-b70f5a85c44e,melodia 3,Gael Givenchy,"4,99",FALSE,"Givenchy Rkt (Remix), Dj Pirata, El Kaio & Maxi Gen","Dj Pirata, El Kaio & Maxi Gen",Música latina,https://www.shazam.com/track/625912870/givenchy-rkt-remix,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/8b/40/e6/8b40e603-5799-425a-031b-155eacf8dda0/698142521653.png/400x400cc.jpg,
03 I. Ribera Baixa ,6_8,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/b78704e8-3e2a-4553-9ac1-7f2d436347f6,melodia 3,amen history,"6,39",FALSE,"History, 88rising & Rich Brian",88rising & Rich Brian,Hip-hop/Rap,https://www.shazam.com/track/431324154/history,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/c7/7d/f7/c77df7f4-7ab0-ce6f-d1ef-3d4af85b7ca2/190296951756.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,7_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/1571b07d-6891-4d3d-9f4a-ba8a34af4fe3,voz 1,paula rara vez,"4,01",FALSE,"Rara Vez, Taiu & Milo j",Taiu & Milo j,Urbano latino,https://www.shazam.com/track/651489590/rara-vez,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/9a/04/a4/9a04a42f-01fb-ada0-a00b-e4019ead5bfc/23UMGIM09623.rgb.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,7_2,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/4f17634c-dc0a-4291-90c3-177e5e147457,voz 1,paulo londra,10,FALSE,"Paulo Londra: Bzrp Music Sessions, Vol. 23, Bizarrap & Paulo Londra",Bizarrap & Paulo Londra,Música latina,https://www.shazam.com/track/613468712/paulo-londra-bzrp-music-sessions-vol-23,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/c1/10/65/c110658f-2512-6c19-8e93-118615f4970d/5054197164200.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,7_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/76920216-e34e-4567-a433-19ad0ad5709a,voz 1,rayan,"22,87",FALSE,,,,,,
03 I. Ribera Baixa ,7_4,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/77434922-3ada-4ec8-b91c-a7b1ca89616c,voz 1,daniel jijantes,"3,13",TRUE,,,,,,
03 I. Ribera Baixa ,7_5,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/f671b1eb-f9b8-4d43-b092-4f6ff9aaa1a1,voz 1,elsa mala,"5,5",FALSE,"MALA (feat. Anuel AA), 6ix9ine",6ix9ine,Hip-hop/Rap,https://www.shazam.com/track/451253591/mala-feat-anuel-aa,https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/43/aa/cc/43aacc6c-4fa1-7001-d058-8ac42eb1d240/18UMGIM79834.rgb.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,7_6,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/ae5834fc-ea48-4b4a-b252-f2a64bc65b38,voz 1,naiara mama me dice. mp3,"4,28",FALSE,"Mamá Me Dice, Morad",Morad,Rap,https://www.shazam.com/track/601942019/mam%C3%A1-me-dice,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/94/f6/f6/94f6f669-0e10-da72-bb35-1a66b67cc2a5/196925375832.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,8_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/61fbe4bd-d4f7-4678-a8eb-d154a6d09818,voz 2,samuel soldado y profeta,"2,07",TRUE,,,,,,
03 I. Ribera Baixa ,8_2,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/2ee78e0e-5e74-416e-972b-7d2a276d6e48,voz 2,adrian 100pre,"5,71",FALSE,"Armao 100pre Andamos, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/308187382/armao-100pre-andamos,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/6e/46/8e/6e468ef7-117e-c5f0-1173-6e19de83a1a2/859716315157.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,8_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/74bafa85-b1eb-46db-b5b8-95105d4d4d55,voz 2,laia malibuconpiña,"4,96",FALSE,"Malibú con Piña, Funzo & Baby Loud",Funzo & Baby Loud,Urbano latino,https://www.shazam.com/track/504286196/malib%C3%BA-con-pi%C3%B1a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/22/2c/e4/222ce409-52c1-9816-0897-57d092810ae6/886448183556.jpg/400x400cc.jpg,
03 I. Ribera Baixa ,8_4,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/1d514c59-b57a-425d-a0e4-a77ad949e4ed,voz 2,ivan flow violento,"5,4",TRUE,"Me Llaman Plex Mami, Plex",Plex,Hip-Hop,https://www.shazam.com/track/659981063/me-llaman-plex-mami,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/8f/4e/64/8f4e64cb-cd8b-88a8-9e1d-a493974a22ab/0.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,1_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/4b614798-4b38-4514-b324-9b1021f5eb8d,I. Ribera Baixa / 1,leo anuel la-yeezy RB,"1,91",FALSE,"Yeezy (feat. Ñengo Flow), Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104617/yeezy-feat-%C3%B1engo-flow,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,1_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/115b52b4-4713-494a-8c4a-b9b96229d35a,I. Ribera Baixa / 1,sara quedate RB,"7,53",FALSE,"Quevedo: Bzrp Music Sessions, Vol. 52, Bizarrap & Quevedo",Bizarrap & Quevedo,Hip-hop/Rap,https://www.shazam.com/track/622105075/quevedo-bzrp-music-sessions-vol-52,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/74/37/3d/74373d24-e999-ea75-e101-b9b21b3887c3/196925240499.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,1_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/02b40f36-f348-4675-adc2-c929ca5e6e46,I. Ribera Baixa / 1,elena 20minuts RB,"3,88",FALSE,"20 Min, Lil Uzi Vert",Lil Uzi Vert,Hip-hop/Rap,https://www.shazam.com/track/383526147/20-min,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/84/d0/02/84d0023f-4daa-926d-af36-bf915c983531/075679884787.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,1_4,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/9dd13393-6f07-46bd-9ab8-f6cabb2c7e0d,I. Ribera Baixa / 1,lucia RB,"4,2",FALSE,"Playa Del Inglés, Quevedo & Myke Towers",Quevedo & Myke Towers,Música latina,https://www.shazam.com/track/644194303/playa-del-ingl%C3%A9s,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4a/60/57/4a60574f-2f76-ed50-9efa-c1d75d6f0ca9/5054197477607.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,1_5,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/346350d6-71e5-43ec-aee4-87531d9f647a,I. Ribera Baixa / 1,yaiza antes RB,"4,21",FALSE,"Antes, Rvfv & Edu Garcia",Rvfv & Edu Garcia,Urbano latino,https://www.shazam.com/track/654878362/antes,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/fb/32/b4/fb32b447-a0d1-13b0-b7ac-beec6ba20478/8445162847100.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,2_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/42f8fe05-ee18-4ff8-94f2-54138aa1f386,I. Ribera Baixa / 2,estefaniaaaaa RB,"2,17",TRUE,,,,,,
04 I. Escola El Prat - I. Baldiri Guilera,2_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/4a223546-c6d3-4c01-8a35-6917573b4456,I. Ribera Baixa / 2,paula el-limbo RB,"3,32",FALSE,"Limbo, Daddy Yankee",Daddy Yankee,Urbano latino,https://www.shazam.com/track/66018927/limbo,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/e8/3b/d9/e83bd970-d922-f0cf-bada-4aba5044c0ee/13UACIM73677.rgb.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,2_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/315c1c22-5c0d-413a-9266-777af330466a,I. Ribera Baixa / 2,alex b10 RB,"3,19",FALSE,"2 Caminos, B10",B10,Hip-hop/Rap,https://www.shazam.com/track/562546324/2-caminos,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/d4/49/c9/d449c976-32cf-4453-ae0b-9535a96f05d9/artwork.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,2_4,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/3fd8a81e-7e95-4cf3-ac13-0262f2aae152,I. Ribera Baixa / 2,maria -perez-marianela RB,"3,07",FALSE,"Marianela, Lirico En La Casa",Lirico En La Casa,Música latina,https://www.shazam.com/track/379890559/marianela,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/36/b9/df/36b9df06-6d20-a9d3-a3fe-166144bee8a6/191773717698.png/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,2_5,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/a22fe154-0e7b-4deb-886c-97f8ceaf790a,I. Ribera Baixa / 2,israe serroukh-que-bonita RB,"4,33",FALSE,"Qué Bonita, Cano",Cano,Hip-hop/Rap,https://www.shazam.com/track/633738865/qu%C3%A9-bonita,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/5b/fc/b7/5bfcb771-da66-0125-50d4-8dbce4c6c07e/5054197378942.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,2_6,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/92d55e1b-8136-4323-9efd-14fe0f943e38,I. Ribera Baixa / 2,samara RB,"1,86",FALSE,"Hasta Que Salga El Sol, Don Omar",Don Omar,Urbano latino,https://www.shazam.com/track/55848747/hasta-que-salga-el-sol,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/53/b1/a8/53b1a8a0-c792-66a9-8c12-a84ae27fa5c3/19UMGIM54115.rgb.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,3_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/5b128e86-c518-44fe-8279-f0d338e244e8,I. Ribera Baixa / 3,esperanza RB,"7,33",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,3_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/fa4e1436-8035-406b-8352-6b0974663e07,I. Ribera Baixa / 3,iker anoranza RB,"2,68",FALSE,"Añoranza, Sinónimo de la Soledad, Morad",Morad,Rap,https://www.shazam.com/track/565048380/a%C3%B1oranza-sin%C3%B3nimo-de-la-soledad,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/e1/85/11/e185110f-8bf8-5562-1c9d-48539af8a7c2/196006490973.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,3_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/a045eb94-c4f5-4312-a034-a8c53006866d,I. Ribera Baixa / 3,shuyi mia RB,"2,46",FALSE,"MIA (feat. Drake), Bad Bunny",Bad Bunny,Música latina,https://www.shazam.com/track/416737862/mia-feat-drake,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/09/aa/f8/09aaf8da-8eaf-bf60-0c23-48a88d546cbd/26991.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,3_4,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/e9fc4246-69e0-40bb-8ff0-085fdb1e4330,I. Ribera Baixa / 3,albert-n melodia RB,"4,16",FALSE,"Si La Calle Llama (feat. Myke Towers) [Remix], Eladio Carrión",Eladio Carrión,Música latina,https://www.shazam.com/track/659097877/si-la-calle-llama-feat-myke-towers-remix,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,3_5,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/a65cbbe0-1a2f-41f9-9adc-db8a5ea91d8e,I. Ribera Baixa / 3,daniela se-vuelve-loca RB,"3,62",FALSE,"Se Vuelve Loca, Juan Magán",Juan Magán,Dance,https://www.shazam.com/track/59511758/se-vuelve-loca,https://is5-ssl.mzstatic.com/image/thumb/Music/v4/e6/c5/19/e6c51935-88a9-8249-16a0-d39f32c6c56f/886443409569.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,4_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/b3709239-c8aa-4bb4-980b-f0cd749c05d5,I. Ribera Baixa / 4,melaaanie playa-del-ingles RB,"4,25",FALSE,"Playa Del Inglés, Quevedo & Myke Towers",Quevedo & Myke Towers,Música latina,https://www.shazam.com/track/644194303/playa-del-ingl%C3%A9s,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4a/60/57/4a60574f-2f76-ed50-9efa-c1d75d6f0ca9/5054197477607.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,4_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/9f37d5f1-7b38-40e0-a02f-b458d5b26628,I. Ribera Baixa / 4,miquel melodia RB,"3,42",FALSE,"Arcángel: Bzrp Music Sessions, Vol. 54, Bizarrap & Arcángel",Bizarrap & Arcángel,Música latina,https://www.shazam.com/track/659074284/arc%C3%A1ngel-bzrp-music-sessions-vol-54,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/74/18/7a/74187a0b-4a10-7190-aac4-c38a59b6feab/197188401870.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,6_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/4712d15a-2896-4c85-b1a4-f19f6e80fa97,I. Escola El Prat / 1,fc,"4,35",FALSE,"Ali, Manuel Cortés & Alba Moreno",Manuel Cortés & Alba Moreno,Música latina,https://www.shazam.com/track/660442137/ali,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/a7/6c/71/a76c71cd-fc19-04b4-635d-18fe6d12f4c7/23UMGIM33062.rgb.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,6_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/535641dc-3695-4264-9f3a-3634f787b9ea,I. Escola El Prat / 1,Toni los 4 me acuerdo,"3,58",FALSE,"Me Acuerdo, Los 4",Los 4,Salsa y Tropical,https://www.shazam.com/track/319329369/me-acuerdo,https://is3-ssl.mzstatic.com/image/thumb/Music62/v4/35/5a/61/355a61f3-46c0-81d0-0282-047586e1b346/0190394495329.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,6_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/613d00ff-02f0-4637-b93c-7314492d991b,I. Escola El Prat / 1,Toni,"3,28",FALSE,"Cruzando el Rio, Banis",Banis,Músicas del mundo,https://www.shazam.com/track/59516208/cruzando-el-rio,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c6/bf/b7/c6bfb7c4-04cc-e5b8-6cb3-8969315760d9/mzi.lovrmwub.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,7_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/6d9646bb-d8d2-46d1-9760-a31da4ae3655,I. Escola El Prat / 2,abraham los banis,"9,78",FALSE,"Me Extrañarás, Los Banis",Los Banis,Música latina,https://www.shazam.com/track/501960785/me-extra%C3%B1ar%C3%A1s,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/0a/df/770adfe2-ff16-a8fe-9f20-b3264530d411/194491564032.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,7_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/97d4aee0-e301-40a0-9b63-70badb2150f5,I. Escola El Prat / 2,ramon el popo,"4,23",FALSE,"Con Ella, El Popo",El Popo,Flamenco,https://www.shazam.com/track/638803515/con-ella,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/82/63/c1/8263c185-4481-940f-0e28-25c89371e31d/197187543045.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,7_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/67144111-5aa0-462f-930e-52b6c445ebd7,I. Escola El Prat / 2,simon antonio morad chandal,"1,83",FALSE,"Chandal (feat. EL MORAAAD), LRCS CF",LRCS CF,Hip-Hop,https://www.shazam.com/track/614777805/chandal-feat-el-moraaad,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/50/5f/03/505f032d-069d-2f8f-9785-36e29980f023/0.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,8_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/e1bffa15-76f5-45fe-b722-a47d162e8a6d,I. Escola El Prat / 3,jesus josue rarujo,"6,15",FALSE,"Que se enterasen, Josue Rarujo",Josue Rarujo,Cantautores,https://www.shazam.com/track/652614902/que-se-enterasen,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/80/9e/46/809e46b3-d9c9-1340-4052-db3322d00b19/artwork.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,8_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/19e60ccf-4a35-4e4c-9204-d25192846002,I. Escola El Prat / 3,guigui traiciones,"7,53",FALSE,"Traiciones, Josue Rarujo",Josue Rarujo,Cantautores,https://www.shazam.com/track/650973637/traiciones,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/c8/7b/fa/c87bfa01-f1b4-01f0-39cc-a78b4dfae39d/artwork.jpg/400x400cc.jpg,
04 I. Escola El Prat - I. Baldiri Guilera,8_3,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/7739605f-9294-4c1e-9a4e-69290fd6f432,I. Escola El Prat / 3,esperanza josue rarujo que se enterasen,"3,36",FALSE,"Que se enterasen, Josue Rarujo",Josue Rarujo,Cantautores,https://www.shazam.com/track/652614902/que-se-enterasen,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/80/9e/46/809e46b3-d9c9-1340-4052-db3322d00b19/artwork.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,1_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/cba4ebbb-33a7-42fe-af59-3fbce1711a77,ritmo 1,Sibo jijantes,"3,55",FALSE,"Jijantes, MARK EME",MARK EME,Música latina,https://www.shazam.com/track/659572177/jijantes,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/91/14/d1/9114d1c5-85b1-5f5b-83cd-da2fc61640fb/197188423711.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,1_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/fb4bbecf-8abd-4072-86ee-59230b582734,ritmo 1,Nayara delfina new york,"3,69",FALSE,,,,,,
05 I. Baldiri Guilera 1,1_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/c8d41ed2-8aba-4109-85a1-ffafe709455a,ritmo 1,Claudia T'as peur,"2,67",FALSE,"T'as peur, Aya Nakamura & Myke Towers",Aya Nakamura & Myke Towers,R&B/Soul,https://www.shazam.com/track/649819434/tas-peur,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/12/b6/32/12b632e6-7aed-4630-c3b0-a53e4515bbaa/5054197493874.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,1_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/738c17a6-824e-40d3-be9c-aeceb3628d5a,ritmo 1,Gorka waka waka,"1,87",FALSE,,,,,,
